"date","zip_code","psps_abs","psps_hybrid"
2019-10-27,95629,1,1
2019-10-27,95656,1,1
2019-10-27,95630,1,1
2019-10-27,95671,1,1
2019-10-27,95763,1,1
2019-10-27,95631,1,1
2019-10-27,95633,1,1
2019-10-27,95634,1,1
2019-10-27,95635,1,1
2019-10-27,95636,1,1
2019-10-27,95637,1,1
2019-10-27,95640,1,1
2019-10-27,95642,1,1
2019-10-27,95654,1,1
2019-10-27,95648,1,1
2019-10-27,95650,1,1
2019-10-27,95651,1,1
2019-10-27,95658,1,1
2019-10-27,95659,1,1
2019-10-27,95663,1,1
2019-10-27,95664,1,1
2019-10-27,95665,1,1
2019-10-27,95644,1,1
2019-10-27,95666,1,1
2019-10-27,95613,1,1
2019-10-27,95667,1,1
2019-10-27,95669,1,1
2019-10-27,95672,1,1
2019-10-27,95674,1,1
2019-10-27,95675,1,1
2019-10-27,95677,1,1
2019-10-27,95679,1,1
2019-10-27,95681,1,1
2019-10-27,95682,1,1
2019-10-27,95684,1,1
2019-10-27,95685,1,1
2019-10-27,95687,1,1
2019-10-27,95688,1,1
2019-10-27,95696,1,1
2019-10-27,95689,1,1
2019-10-27,95692,1,1
2019-10-27,95694,1,1
2019-10-27,95695,1,1
2019-10-27,95698,1,1
2019-10-27,95699,1,1
2019-10-27,95701,1,1
2019-10-27,95703,1,1
2019-10-27,95709,1,1
2019-10-27,95713,1,1
2019-10-27,95714,1,1
2019-10-27,95715,1,1
2019-10-27,95717,1,1
2019-10-27,95720,1,1
2019-10-27,95721,1,1
2019-10-27,95722,1,1
2019-10-27,95724,1,1
2019-10-27,95726,1,1
2019-10-27,95728,1,1
2019-10-27,95735,1,1
2019-10-27,95736,1,1
2019-10-27,95746,1,1
2019-10-27,95762,1,1
2019-10-27,95765,1,1
2019-10-27,95901,1,1
2019-10-27,95903,1,1
2019-10-27,95910,1,1
2019-10-27,95912,1,1
2019-10-27,95914,1,1
2019-10-27,95915,1,1
2019-10-27,95980,1,1
2019-10-27,95916,1,1
2019-10-27,95917,1,1
2019-10-27,95918,1,1
2019-10-27,95972,1,1
2019-10-27,95919,1,1
2019-10-27,95922,1,1
2019-10-27,95925,1,1
2019-10-27,95928,1,1
2019-10-27,95929,1,1
2019-10-27,95930,1,1
2019-10-27,95935,1,1
2019-10-27,95936,1,1
2019-10-27,95937,1,1
2019-10-27,95939,1,1
2019-10-27,95941,1,1
2019-10-27,95942,1,1
2019-10-27,95944,1,1
2019-10-27,95712,1,1
2019-10-27,95924,1,1
2019-10-27,95945,1,1
2019-10-27,95946,1,1
2019-10-27,95949,1,1
2019-10-27,95954,1,1
2019-10-27,95955,1,1
2019-10-27,95956,1,1
2019-10-27,95959,1,1
2019-10-27,95960,1,1
2019-10-27,95962,1,1
2019-10-27,95963,1,1
2019-10-27,95940,1,1
2019-10-27,95958,1,1
2019-10-27,95965,1,1
2019-10-27,95966,1,1
2019-10-27,95968,1,1
2019-10-27,95967,1,1
2019-10-27,95969,1,1
2019-10-27,95927,1,1
2019-10-27,95973,1,1
2019-10-27,95975,1,1
2019-10-27,95977,1,1
2019-10-27,95978,1,1
2019-10-27,95979,1,1
2019-10-27,95981,1,1
2019-10-27,95984,1,1
2019-10-27,95986,1,1
2019-10-27,95987,1,1
2019-10-27,95913,1,1
2019-10-27,95988,1,1
2019-10-27,96001,1,1
2019-10-27,96002,1,1
2019-10-27,96003,1,1
2019-10-27,96070,1,1
2019-10-27,96079,1,1
2019-10-27,96089,1,1
2019-10-27,96007,1,1
2019-10-27,96008,1,1
2019-10-27,96010,1,1
2019-10-27,96011,1,1
2019-10-27,96019,1,1
2019-10-27,96099,1,1
2019-10-27,96021,1,1
2019-10-27,96022,1,1
2019-10-27,96029,1,1
2019-10-27,96031,1,1
2019-10-27,96033,1,1
2019-10-27,96095,1,1
2019-10-27,96035,1,1
2019-10-27,96078,1,1
2019-10-27,96041,1,1
2019-10-27,96047,1,1
2019-10-27,96051,1,1
2019-10-27,96055,1,1
2019-10-27,96059,1,1
2019-10-27,96061,1,1
2019-10-27,96062,1,1
2019-10-27,96063,1,1
2019-10-27,96065,1,1
2019-10-27,96069,1,1
2019-10-27,96073,1,1
2019-10-27,96074,1,1
2019-10-27,96075,1,1
2019-10-27,96076,1,1
2019-10-27,96080,1,1
2019-10-27,96084,1,1
2019-10-27,96087,1,1
2019-10-27,96088,1,1
2019-10-27,96090,1,1
2019-10-27,96092,1,1
2019-10-27,96096,1,1
2019-10-27,96103,1,1
2019-10-27,96124,1,1
2019-10-27,96125,1,1
2019-10-27,96155,1,1
2019-10-27,96160,1,1
2019-10-27,96161,1,1
2019-10-27,96162,1,1
2019-10-28,90264,1,1
2019-10-28,90265,1,1
2019-10-28,91041,1,1
2019-10-28,91042,1,1
2019-10-28,91043,1,1
2019-10-28,91041,1,1
2019-10-28,91042,1,1
2019-10-28,91043,1,1
2019-10-28,91304,1,1
2019-10-28,91304,1,1
2019-10-28,91311,1,1
2019-10-28,91313,1,1
2019-10-28,91311,1,1
2019-10-28,91313,1,1
2019-10-28,91321,1,1
2019-10-28,91322,1,1
2019-10-28,91321,1,1
2019-10-28,91322,1,1
2019-10-28,91326,1,1
2019-10-28,91326,1,1
2019-10-28,91331,1,1
2019-10-28,91333,1,1
2019-10-28,91334,1,1
2019-10-28,91331,1,1
2019-10-28,91333,1,1
2019-10-28,91334,1,1
2019-10-28,91340,1,1
2019-10-28,91341,1,1
2019-10-28,91340,1,1
2019-10-28,91341,1,1
2019-10-28,91342,1,1
2019-10-28,91392,1,1
2019-10-28,91342,1,1
2019-10-28,91392,1,1
2019-10-28,91344,1,1
2019-10-28,91394,1,1
2019-10-28,91345,1,1
2019-10-28,91346,1,1
2019-10-28,91395,1,1
2019-10-28,91345,1,1
2019-10-28,91346,1,1
2019-10-28,91395,1,1
2019-10-28,91350,1,1
2019-10-28,91350,1,1
2019-10-28,91351,1,1
2019-10-28,91386,1,1
2019-10-28,91351,1,1
2019-10-28,91386,1,1
2019-10-28,91355,1,1
2019-10-28,91380,1,1
2019-10-28,91382,1,1
2019-10-28,91383,1,1
2019-10-28,91385,1,1
2019-10-28,91355,1,1
2019-10-28,91380,1,1
2019-10-28,91382,1,1
2019-10-28,91383,1,1
2019-10-28,91385,1,1
2019-10-28,91360,1,1
2019-10-28,91358,1,1
2019-10-28,91362,1,1
2019-10-28,91381,1,1
2019-10-28,91381,1,1
2019-10-28,91310,1,1
2019-10-28,91384,1,1
2019-10-28,91310,1,1
2019-10-28,91384,1,1
2019-10-28,91387,1,1
2019-10-28,91387,1,1
2019-10-28,91390,1,1
2019-10-28,91390,1,1
2019-10-28,91701,1,1
2019-10-28,91709,1,1
2019-10-28,91729,1,1
2019-10-28,91730,1,1
2019-10-28,91737,1,1
2019-10-28,91739,1,1
2019-10-28,91739,1,1
2019-10-28,91901,1,1
2019-10-28,91903,1,1
2019-10-28,91905,1,1
2019-10-28,91906,1,1
2019-10-28,91916,1,1
2019-10-28,91931,1,1
2019-10-28,91935,1,1
2019-10-28,91948,1,1
2019-10-28,91962,1,1
2019-10-28,91963,1,1
2019-10-28,92003,1,1
2019-10-28,92004,1,1
2019-10-28,92009,1,1
2019-10-28,92019,1,1
2019-10-28,92023,1,1
2019-10-28,92024,1,1
2019-10-28,92025,1,1
2019-10-28,92030,1,1
2019-10-28,92033,1,1
2019-10-28,92046,1,1
2019-10-28,92027,1,1
2019-10-28,92028,1,1
2019-10-28,92088,1,1
2019-10-28,92029,1,1
2019-10-28,92036,1,1
2019-10-28,92040,1,1
2019-10-28,92059,1,1
2019-10-28,92060,1,1
2019-10-28,92061,1,1
2019-10-28,92064,1,1
2019-10-28,92074,1,1
2019-10-28,92065,1,1
2019-10-28,92066,1,1
2019-10-28,92067,1,1
2019-10-28,92070,1,1
2019-10-28,92082,1,1
2019-10-28,92086,1,1
2019-10-28,92143,1,1
2019-10-28,92091,1,1
2019-10-28,92127,1,1
2019-10-28,92128,1,1
2019-10-28,92220,1,1
2019-10-28,92220,1,1
2019-10-28,92223,1,1
2019-10-28,92223,1,1
2019-10-28,92230,1,1
2019-10-28,92282,1,1
2019-10-28,92325,1,1
2019-10-28,92325,1,1
2019-10-28,92336,1,1
2019-10-28,92336,1,1
2019-10-28,92344,1,1
2019-10-28,92340,1,1
2019-10-28,92345,1,1
2019-10-28,92376,1,1
2019-10-28,92376,1,1
2019-10-28,92377,1,1
2019-10-28,92377,1,1
2019-10-28,92404,1,1
2019-10-28,92404,1,1
2019-10-28,92405,1,1
2019-10-28,92407,1,1
2019-10-28,92407,1,1
2019-10-28,92536,1,1
2019-10-28,92544,1,1
2019-10-28,92549,1,1
2019-10-28,92555,1,1
2019-10-28,92555,1,1
2019-10-28,92261,1,1
2019-10-28,92561,1,1
2019-10-28,92261,1,1
2019-10-28,92561,1,1
2019-10-28,92567,1,1
2019-10-28,92571,1,1
2019-10-28,92582,1,1
2019-10-28,92582,1,1
2019-10-28,92581,1,1
2019-10-28,92583,1,1
2019-10-28,92581,1,1
2019-10-28,92583,1,1
2019-10-28,92589,1,1
2019-10-28,92590,1,1
2019-10-28,92593,1,1
2019-10-28,92592,1,1
2019-10-28,92602,1,1
2019-10-28,92610,1,1
2019-10-28,92609,1,1
2019-10-28,92630,1,1
2019-10-28,92676,1,1
2019-10-28,92862,1,1
2019-10-28,92676,1,1
2019-10-28,92862,1,1
2019-10-28,92679,1,1
2019-10-28,92691,1,1
2019-10-28,92690,1,1
2019-10-28,92692,1,1
2019-10-28,92705,1,1
2019-10-28,92711,1,1
2019-10-28,92821,1,1
2019-10-28,92822,1,1
2019-10-28,92823,1,1
2019-10-28,92859,1,1
2019-10-28,92869,1,1
2019-10-28,92811,1,1
2019-10-28,92870,1,1
2019-10-28,92871,1,1
2019-10-28,92880,1,1
2019-10-28,92885,1,1
2019-10-28,92886,1,1
2019-10-28,93001,1,1
2019-10-28,93002,1,1
2019-10-28,93005,1,1
2019-10-28,93006,1,1
2019-10-28,93007,1,1
2019-10-28,93004,1,1
2019-10-28,93010,1,1
2019-10-28,93011,1,1
2019-10-28,93010,1,1
2019-10-28,93011,1,1
2019-10-28,93012,1,1
2019-10-28,93012,1,1
2019-10-28,93015,1,1
2019-10-28,93016,1,1
2019-10-28,93015,1,1
2019-10-28,93016,1,1
2019-10-28,93020,1,1
2019-10-28,93021,1,1
2019-10-28,93020,1,1
2019-10-28,93021,1,1
2019-10-28,93023,1,1
2019-10-28,93024,1,1
2019-10-28,93023,1,1
2019-10-28,93024,1,1
2019-10-28,93040,1,1
2019-10-28,93040,1,1
2019-10-28,93009,1,1
2019-10-28,93060,1,1
2019-10-28,93061,1,1
2019-10-28,93009,1,1
2019-10-28,93060,1,1
2019-10-28,93061,1,1
2019-10-28,93063,1,1
2019-10-28,93063,1,1
2019-10-28,93064,1,1
2019-10-28,93064,1,1
2019-10-28,93062,1,1
2019-10-28,93065,1,1
2019-10-28,93094,1,1
2019-10-28,93099,1,1
2019-10-28,93066,1,1
2019-10-28,93066,1,1
2019-10-28,93203,1,1
2019-10-28,93220,1,1
2019-10-28,93225,1,1
2019-10-28,93241,1,1
2019-10-28,93243,1,1
2019-10-28,93243,1,1
2019-10-28,93252,1,1
2019-10-28,93306,1,1
2019-10-28,93303,1,1
2019-10-28,93307,1,1
2019-10-28,93380,1,1
2019-10-28,93383,1,1
2019-10-28,93385,1,1
2019-10-28,93386,1,1
2019-10-28,93387,1,1
2019-10-28,93388,1,1
2019-10-28,93389,1,1
2019-10-28,93390,1,1
2019-10-28,93308,1,1
2019-10-28,93510,1,1
2019-10-28,93510,1,1
2019-10-28,93518,1,1
2019-10-28,93531,1,1
2019-10-28,93532,1,1
2019-10-28,93532,1,1
2019-10-28,93550,1,1
2019-10-28,93590,1,1
2019-10-28,93599,1,1
2019-10-28,93550,1,1
2019-10-28,93590,1,1
2019-10-28,93599,1,1
2019-10-28,93551,1,1
2019-10-28,93551,1,1
2019-10-28,93553,1,1
2019-10-28,93553,1,1
2019-10-28,93561,1,1
2019-10-28,93581,1,1
2019-10-28,93561,1,1
2019-10-28,93581,1,1
2019-10-28,93601,1,1
2019-10-28,93602,1,1
2019-10-28,93602,1,1
2019-10-28,93604,1,1
2019-10-28,93604,1,1
2019-10-28,93614,1,1
2019-10-28,93619,1,1
2019-10-28,93623,1,1
2019-10-28,93626,1,1
2019-10-28,93634,1,1
2019-10-28,93642,1,1
2019-10-28,93636,1,1
2019-10-28,93643,1,1
2019-10-28,93643,1,1
2019-10-28,93644,1,1
2019-10-28,93645,1,1
2019-10-28,93651,1,1
2019-10-28,93653,1,1
2019-10-28,93649,1,1
2019-10-28,93657,1,1
2019-10-28,93664,1,1
2019-10-28,93664,1,1
2019-10-28,93667,1,1
2019-10-28,93730,1,1
2019-10-28,93901,1,1
2019-10-28,93902,1,1
2019-10-28,93912,1,1
2019-10-28,93915,1,1
2019-10-28,93905,1,1
2019-10-28,93906,1,1
2019-10-28,93907,1,1
2019-10-28,93908,1,1
2019-10-28,93925,1,1
2019-10-28,93926,1,1
2019-10-28,93960,1,1
2019-10-28,94002,1,1
2019-10-28,94010,1,1
2019-10-28,94011,1,1
2019-10-28,94015,1,1
2019-10-28,94018,1,1
2019-10-28,94019,1,1
2019-10-28,94020,1,1
2019-10-28,94021,1,1
2019-10-28,94022,1,1
2019-10-28,94023,1,1
2019-10-28,94024,1,1
2019-10-28,94025,1,1
2019-10-28,94027,1,1
2019-10-28,94028,1,1
2019-10-28,94037,1,1
2019-10-28,94038,1,1
2019-10-28,94044,1,1
2019-10-28,94060,1,1
2019-10-28,94061,1,1
2019-10-28,94026,1,1
2019-10-28,94062,1,1
2019-10-28,94064,1,1
2019-10-28,94063,1,1
2019-10-28,94066,1,1
2019-10-28,94070,1,1
2019-10-28,94074,1,1
2019-10-28,94080,1,1
2019-10-28,94083,1,1
2019-10-28,94087,1,1
2019-10-28,94088,1,1
2019-10-28,94304,1,1
2019-10-28,94305,1,1
2019-10-28,94306,1,1
2019-10-28,94401,1,1
2019-10-28,94402,1,1
2019-10-28,94403,1,1
2019-10-28,94497,1,1
2019-10-28,94404,1,1
2019-10-28,94503,1,1
2019-10-28,94505,1,1
2019-10-28,94506,1,1
2019-10-28,94507,1,1
2019-10-28,94508,1,1
2019-10-28,94509,1,1
2019-10-28,94513,1,1
2019-10-28,94514,1,1
2019-10-28,94515,1,1
2019-10-28,94516,1,1
2019-10-28,94517,1,1
2019-10-28,94519,1,1
2019-10-28,94520,1,1
2019-10-28,94522,1,1
2019-10-28,94524,1,1
2019-10-28,94529,1,1
2019-10-28,94521,1,1
2019-10-28,94527,1,1
2019-10-28,94523,1,1
2019-10-28,94525,1,1
2019-10-28,94526,1,1
2019-10-28,94528,1,1
2019-10-28,94530,1,1
2019-10-28,94531,1,1
2019-10-28,94533,1,1
2019-10-28,94534,1,1
2019-10-28,94536,1,1
2019-10-28,94538,1,1
2019-10-28,94539,1,1
2019-10-28,94541,1,1
2019-10-28,94543,1,1
2019-10-28,94542,1,1
2019-10-28,94544,1,1
2019-10-28,94546,1,1
2019-10-28,94547,1,1
2019-10-28,94549,1,1
2019-10-28,94550,1,1
2019-10-28,94551,1,1
2019-10-28,94552,1,1
2019-10-28,94553,1,1
2019-10-28,94556,1,1
2019-10-28,94558,1,1
2019-10-28,94562,1,1
2019-10-28,94559,1,1
2019-10-28,94581,1,1
2019-10-28,94561,1,1
2019-10-28,94563,1,1
2019-10-28,94564,1,1
2019-10-28,94565,1,1
2019-10-28,94566,1,1
2019-10-28,94567,1,1
2019-10-28,94568,1,1
2019-10-28,94569,1,1
2019-10-28,94572,1,1
2019-10-28,94573,1,1
2019-10-28,94574,1,1
2019-10-28,94575,1,1
2019-10-28,94576,1,1
2019-10-28,94577,1,1
2019-10-28,94578,1,1
2019-10-28,94570,1,1
2019-10-28,94582,1,1
2019-10-28,94583,1,1
2019-10-28,94585,1,1
2019-10-28,94586,1,1
2019-10-28,94587,1,1
2019-10-28,94537,1,1
2019-10-28,94540,1,1
2019-10-28,94557,1,1
2019-10-28,94588,1,1
2019-10-28,94589,1,1
2019-10-28,94590,1,1
2019-10-28,94591,1,1
2019-10-28,94595,1,1
2019-10-28,94596,1,1
2019-10-28,94597,1,1
2019-10-28,94598,1,1
2019-10-28,94599,1,1
2019-10-28,94601,1,1
2019-10-28,94602,1,1
2019-10-28,94603,1,1
2019-10-28,94605,1,1
2019-10-28,94609,1,1
2019-10-28,94610,1,1
2019-10-28,94611,1,1
2019-10-28,94620,1,1
2019-10-28,94604,1,1
2019-10-28,94612,1,1
2019-10-28,94617,1,1
2019-10-28,94623,1,1
2019-10-28,94624,1,1
2019-10-28,94649,1,1
2019-10-28,94659,1,1
2019-10-28,94660,1,1
2019-10-28,94661,1,1
2019-10-28,94666,1,1
2019-10-28,94613,1,1
2019-10-28,94618,1,1
2019-10-28,94619,1,1
2019-10-28,94614,1,1
2019-10-28,94621,1,1
2019-10-28,94702,1,1
2019-10-28,94703,1,1
2019-10-28,94704,1,1
2019-10-28,94712,1,1
2019-10-28,94705,1,1
2019-10-28,94706,1,1
2019-10-28,94707,1,1
2019-10-28,94708,1,1
2019-10-28,94709,1,1
2019-10-28,94701,1,1
2019-10-28,94710,1,1
2019-10-28,94720,1,1
2019-10-28,94803,1,1
2019-10-28,94820,1,1
2019-10-28,94804,1,1
2019-10-28,94805,1,1
2019-10-28,94806,1,1
2019-10-28,94901,1,1
2019-10-28,94912,1,1
2019-10-28,94913,1,1
2019-10-28,94903,1,1
2019-10-28,94904,1,1
2019-10-28,94914,1,1
2019-10-28,94920,1,1
2019-10-28,94922,1,1
2019-10-28,94923,1,1
2019-10-28,94924,1,1
2019-10-28,94925,1,1
2019-10-28,94976,1,1
2019-10-28,94926,1,1
2019-10-28,94927,1,1
2019-10-28,94928,1,1
2019-10-28,94929,1,1
2019-10-28,94930,1,1
2019-10-28,94978,1,1
2019-10-28,94931,1,1
2019-10-28,94933,1,1
2019-10-28,94937,1,1
2019-10-28,94938,1,1
2019-10-28,94939,1,1
2019-10-28,94977,1,1
2019-10-28,94940,1,1
2019-10-28,94941,1,1
2019-10-28,94942,1,1
2019-10-28,94945,1,1
2019-10-28,94948,1,1
2019-10-28,94998,1,1
2019-10-28,94946,1,1
2019-10-28,94947,1,1
2019-10-28,94915,1,1
2019-10-28,94949,1,1
2019-10-28,94950,1,1
2019-10-28,94951,1,1
2019-10-28,94952,1,1
2019-10-28,94953,1,1
2019-10-28,94955,1,1
2019-10-28,94975,1,1
2019-10-28,94954,1,1
2019-10-28,94999,1,1
2019-10-28,94956,1,1
2019-10-28,94957,1,1
2019-10-28,94960,1,1
2019-10-28,94979,1,1
2019-10-28,94963,1,1
2019-10-28,94964,1,1
2019-10-28,94974,1,1
2019-10-28,94965,1,1
2019-10-28,94966,1,1
2019-10-28,94970,1,1
2019-10-28,94971,1,1
2019-10-28,94972,1,1
2019-10-28,94973,1,1
2019-10-28,95001,1,1
2019-10-28,95003,1,1
2019-10-28,95004,1,1
2019-10-28,95005,1,1
2019-10-28,95006,1,1
2019-10-28,95007,1,1
2019-10-28,95010,1,1
2019-10-28,95014,1,1
2019-10-28,95015,1,1
2019-10-28,95017,1,1
2019-10-28,95018,1,1
2019-10-28,95019,1,1
2019-10-28,95020,1,1
2019-10-28,95021,1,1
2019-10-28,95023,1,1
2019-10-28,95024,1,1
2019-10-28,95030,1,1
2019-10-28,95032,1,1
2019-10-28,95026,1,1
2019-10-28,95031,1,1
2019-10-28,95033,1,1
2019-10-28,95044,1,1
2019-10-28,95035,1,1
2019-10-28,95036,1,1
2019-10-28,95037,1,1
2019-10-28,95038,1,1
2019-10-28,95041,1,1
2019-10-28,95043,1,1
2019-10-28,95045,1,1
2019-10-28,95046,1,1
2019-10-28,95060,1,1
2019-10-28,95061,1,1
2019-10-28,95062,1,1
2019-10-28,95063,1,1
2019-10-28,95064,1,1
2019-10-28,95065,1,1
2019-10-28,95066,1,1
2019-10-28,95067,1,1
2019-10-28,95070,1,1
2019-10-28,95071,1,1
2019-10-28,95073,1,1
2019-10-28,95075,1,1
2019-10-28,95076,1,1
2019-10-28,95077,1,1
2019-10-28,95116,1,1
2019-10-28,95156,1,1
2019-10-28,95118,1,1
2019-10-28,95158,1,1
2019-10-28,95119,1,1
2019-10-28,95042,1,1
2019-10-28,95120,1,1
2019-10-28,95160,1,1
2019-10-28,95121,1,1
2019-10-28,95122,1,1
2019-10-28,95151,1,1
2019-10-28,95123,1,1
2019-10-28,95153,1,1
2019-10-28,95193,1,1
2019-10-28,95124,1,1
2019-10-28,95154,1,1
2019-10-28,95127,1,1
2019-10-28,95129,1,1
2019-10-28,95170,1,1
2019-10-28,95132,1,1
2019-10-28,95152,1,1
2019-10-28,95133,1,1
2019-10-28,95135,1,1
2019-10-28,95138,1,1
2019-10-28,95139,1,1
2019-10-28,95140,1,1
2019-10-28,95148,1,1
2019-10-28,95221,1,1
2019-10-28,95222,1,1
2019-10-28,95223,1,1
2019-10-28,95224,1,1
2019-10-28,95225,1,1
2019-10-28,95226,1,1
2019-10-28,95227,1,1
2019-10-28,95228,1,1
2019-10-28,95230,1,1
2019-10-28,95232,1,1
2019-10-28,95233,1,1
2019-10-28,95236,1,1
2019-10-28,95245,1,1
2019-10-28,95246,1,1
2019-10-28,95229,1,1
2019-10-28,95247,1,1
2019-10-28,95248,1,1
2019-10-28,95249,1,1
2019-10-28,95250,1,1
2019-10-28,95251,1,1
2019-10-28,95252,1,1
2019-10-28,95254,1,1
2019-10-28,95255,1,1
2019-10-28,95257,1,1
2019-10-28,95305,1,1
2019-10-28,95347,1,1
2019-10-28,95306,1,1
2019-10-28,95310,1,1
2019-10-28,95311,1,1
2019-10-28,95318,1,1
2019-10-28,95321,1,1
2019-10-28,95325,1,1
2019-10-28,95309,1,1
2019-10-28,95327,1,1
2019-10-28,95329,1,1
2019-10-28,95335,1,1
2019-10-28,95338,1,1
2019-10-28,95346,1,1
2019-10-28,95358,1,1
2019-10-28,95360,1,1
2019-10-28,95363,1,1
2019-10-28,95364,1,1
2019-10-28,95369,1,1
2019-10-28,95370,1,1
2019-10-28,95373,1,1
2019-10-28,95372,1,1
2019-10-28,95375,1,1
2019-10-28,95379,1,1
2019-10-28,95383,1,1
2019-10-28,95385,1,1
2019-10-28,95387,1,1
2019-10-28,95389,1,1
2019-10-28,95401,1,1
2019-10-28,95403,1,1
2019-10-28,95402,1,1
2019-10-28,95404,1,1
2019-10-28,95406,1,1
2019-10-28,95405,1,1
2019-10-28,95407,1,1
2019-10-28,95409,1,1
2019-10-28,95410,1,1
2019-10-28,95412,1,1
2019-10-28,95480,1,1
2019-10-28,95415,1,1
2019-10-28,95417,1,1
2019-10-28,95420,1,1
2019-10-28,95421,1,1
2019-10-28,95422,1,1
2019-10-28,95424,1,1
2019-10-28,95423,1,1
2019-10-28,95425,1,1
2019-10-28,95426,1,1
2019-10-28,95427,1,1
2019-10-28,95428,1,1
2019-10-28,95429,1,1
2019-10-28,95430,1,1
2019-10-28,95431,1,1
2019-10-28,95432,1,1
2019-10-28,95435,1,1
2019-10-28,95436,1,1
2019-10-28,95437,1,1
2019-10-28,95439,1,1
2019-10-28,95441,1,1
2019-10-28,95442,1,1
2019-10-28,95443,1,1
2019-10-28,95444,1,1
2019-10-28,95445,1,1
2019-10-28,95446,1,1
2019-10-28,95448,1,1
2019-10-28,95449,1,1
2019-10-28,95450,1,1
2019-10-28,95451,1,1
2019-10-28,95452,1,1
2019-10-28,95453,1,1
2019-10-28,95454,1,1
2019-10-28,95456,1,1
2019-10-28,95457,1,1
2019-10-28,95458,1,1
2019-10-28,95459,1,1
2019-10-28,95460,1,1
2019-10-28,95461,1,1
2019-10-28,95462,1,1
2019-10-28,95463,1,1
2019-10-28,95464,1,1
2019-10-28,95465,1,1
2019-10-28,95466,1,1
2019-10-28,95467,1,1
2019-10-28,95468,1,1
2019-10-28,95469,1,1
2019-10-28,95470,1,1
2019-10-28,95471,1,1
2019-10-28,95419,1,1
2019-10-28,95472,1,1
2019-10-28,95473,1,1
2019-10-28,95416,1,1
2019-10-28,95433,1,1
2019-10-28,95476,1,1
2019-10-28,95487,1,1
2019-10-28,95418,1,1
2019-10-28,95481,1,1
2019-10-28,95482,1,1
2019-10-28,95485,1,1
2019-10-28,95486,1,1
2019-10-28,95488,1,1
2019-10-28,95490,1,1
2019-10-28,95492,1,1
2019-10-28,95493,1,1
2019-10-28,95494,1,1
2019-10-28,95497,1,1
2019-10-28,95501,1,1
2019-10-28,95502,1,1
2019-10-28,95534,1,1
2019-10-28,95503,1,1
2019-10-28,95511,1,1
2019-10-28,95514,1,1
2019-10-28,95519,1,1
2019-10-28,95518,1,1
2019-10-28,95521,1,1
2019-10-28,95524,1,1
2019-10-28,95525,1,1
2019-10-28,95526,1,1
2019-10-28,95527,1,1
2019-10-28,95528,1,1
2019-10-28,95536,1,1
2019-10-28,95537,1,1
2019-10-28,95540,1,1
2019-10-28,95542,1,1
2019-10-28,95545,1,1
2019-10-28,95546,1,1
2019-10-28,95547,1,1
2019-10-28,95549,1,1
2019-10-28,95550,1,1
2019-10-28,95551,1,1
2019-10-28,95552,1,1
2019-10-28,95553,1,1
2019-10-28,95554,1,1
2019-10-28,95555,1,1
2019-10-28,95556,1,1
2019-10-28,95558,1,1
2019-10-28,95559,1,1
2019-10-28,95560,1,1
2019-10-28,95562,1,1
2019-10-28,95563,1,1
2019-10-28,95564,1,1
2019-10-28,95565,1,1
2019-10-28,95568,1,1
2019-10-28,95569,1,1
2019-10-28,95570,1,1
2019-10-28,95571,1,1
2019-10-28,95573,1,1
2019-10-28,95585,1,1
2019-10-28,95587,1,1
2019-10-28,95589,1,1
2019-10-28,95595,1,1
2019-10-28,95601,1,1
2019-10-28,95602,1,1
2019-10-28,95603,1,1
2019-10-28,95606,1,1
2019-10-28,95607,1,1
2019-10-28,95614,1,1
2019-10-28,95616,1,1
2019-10-28,95619,1,1
2019-10-28,95623,1,1
2019-10-28,95627,1,1
2019-10-28,95629,1,1
2019-10-28,95656,1,1
2019-10-28,95630,1,1
2019-10-28,95671,1,1
2019-10-28,95763,1,1
2019-10-28,95631,1,1
2019-10-28,95633,1,1
2019-10-28,95634,1,1
2019-10-28,95635,1,1
2019-10-28,95636,1,1
2019-10-28,95637,1,1
2019-10-28,95640,1,1
2019-10-28,95642,1,1
2019-10-28,95654,1,1
2019-10-28,95648,1,1
2019-10-28,95650,1,1
2019-10-28,95651,1,1
2019-10-28,95658,1,1
2019-10-28,95659,1,1
2019-10-28,95663,1,1
2019-10-28,95664,1,1
2019-10-28,95665,1,1
2019-10-28,95644,1,1
2019-10-28,95666,1,1
2019-10-28,95613,1,1
2019-10-28,95667,1,1
2019-10-28,95669,1,1
2019-10-28,95672,1,1
2019-10-28,95674,1,1
2019-10-28,95675,1,1
2019-10-28,95677,1,1
2019-10-28,95679,1,1
2019-10-28,95681,1,1
2019-10-28,95682,1,1
2019-10-28,95684,1,1
2019-10-28,95685,1,1
2019-10-28,95687,1,1
2019-10-28,95688,1,1
2019-10-28,95696,1,1
2019-10-28,95689,1,1
2019-10-28,95692,1,1
2019-10-28,95694,1,1
2019-10-28,95695,1,1
2019-10-28,95698,1,1
2019-10-28,95699,1,1
2019-10-28,95701,1,1
2019-10-28,95703,1,1
2019-10-28,95709,1,1
2019-10-28,95713,1,1
2019-10-28,95714,1,1
2019-10-28,95715,1,1
2019-10-28,95717,1,1
2019-10-28,95720,1,1
2019-10-28,95721,1,1
2019-10-28,95722,1,1
2019-10-28,95724,1,1
2019-10-28,95726,1,1
2019-10-28,95728,1,1
2019-10-28,95735,1,1
2019-10-28,95736,1,1
2019-10-28,95746,1,1
2019-10-28,95762,1,1
2019-10-28,95765,1,1
