"geoid","psps_event_id","total_customers_impacted","outage_start","outage_end","duration","pop","pct_cust_out","hybrid"
"06111002600","SCE_2021/01/12",75.0513547383595,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,3359.00587387383,0.0223433234583199,1.67689669490428
"06111002600","SCE_2021/11/21",75.1926943894676,2021-11-21 05:41:00,2021-11-22 13:45:00,32.0666666666667,3359.00587387383,0.0223854012802753,1.68321863725334
"06111002600","SCE_2022/11/19",75.1926943894676,2022-11-19 08:13:00,2022-11-20 09:55:00,25.7,3359.00587387383,0.0223854012802753,1.68321863725334
"06111002800","SCE_2020/12/16",153.146215076182,2020-12-18 09:47:00,2020-12-24 16:03:00,150.266666666667,7029.97522979566,0.021784744621445,3.33625118517551
"06111002800","SCE_2021/01/12",153.435170198967,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,7029.97522979566,0.0218258479131835,3.34885268929609
"06111002800","SCE_2021/11/21",153.724125321753,2021-11-21 05:41:00,2021-11-22 13:45:00,32.0666666666667,7029.97522979566,0.0218669512049221,3.3614779474301
"06111002800","SCE_2022/11/19",153.724125321753,2022-11-19 08:13:00,2022-11-20 09:55:00,25.7,7029.97522979566,0.0218669512049221,3.3614779474301
"06111005202","SCE_2019/10/02",237.750259709404,2019-10-09 13:35:00,2019-10-12 14:23:00,72.8,3166.19799872185,0.0750901427533529,17.8527009412259
"06111005202","SCE_2019/10/21",39.7939321638552,2019-10-23 23:47:00,2019-10-28 19:02:00,115.25,3166.19799872185,0.0125683650169444,0.500144664894858
"06111005202","SCE_2019/10/27",202.752620509793,2019-10-27 03:57:00,2019-11-03 17:28:00,182.516666666667,3166.19799872185,0.0640366207646019,12.9835926686148
"06111005202","SCE_2020/11/29",26.6179696039993,2020-12-02 17:20:50,2020-12-04 18:30:00,49.1527777777778,3166.19799872185,0.00840691883917071,0.223775110124335
"06111005202","SCE_2020/12/04",49.1030268326383,2020-12-07 05:29:00,2020-12-11 11:45:00,102.266666666667,3166.19799872185,0.0155085142661516,0.761514992145194
"06111005202","SCE_2020/12/16",17.4538972738147,2020-12-18 09:47:00,2020-12-24 16:03:00,150.266666666667,3166.19799872185,0.00551257289684998,0.0962158810560347
"06111005202","SCE_2021/01/12",49.1432045219576,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,3166.19799872185,0.0155212038355769,0.762761694518751
"06111005202","SCE_2021/11/24",1.60882640128427,2021-11-24 11:58:00,2021-11-26 19:48:00,55.8333333333333,3166.19799872185,0.000508125645311421,0.00081748595334662
"06111005204","SCE_2019/10/02",258.828023698617,2019-10-09 13:35:00,2019-10-12 14:23:00,72.8,3692.26225296542,0.0701001191046872,18.1438752889038
"06111005204","SCE_2019/10/21",43.3205342908827,2019-10-23 23:47:00,2019-10-28 19:02:00,115.25,3692.26225296542,0.0117327890932152,0.508270692240322
