"zcta","psps_event_id","total_customers_impacted","outage_start","outage_end","duration","pop","pct_cust_out","hybrid"
"95949","PG&E_2019/10/23",9567.52881770848,2019-10-23 13:54:00,2019-10-25 18:20:00,52.4333333333333,17096.2075588005,0.55962872378579,5354.26394203796
"95949","PG&E_2019/10/26",9505.41030862354,2019-10-26 16:00:00,2019-11-02 14:25:00,166.416666666667,17096.2075588005,0.555995256604762,5284.96304367669
"95949","PG&E_2020/09/07",687.747493452202,2020-09-07 04:25:00,2020-11-13 12:38:00,1617.21666666667,17096.2075588005,0.040228073453529,27.6667566840756
"95949","PG&E_2020/09/27",54.6692000221414,2020-09-27 04:02:00,2020-10-13 17:27:00,397.416666666667,17096.2075588005,0.00319773843608957,0.17481780218107
"95949","PG&E_2020/10/25",8899.69811255324,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,17096.2075588005,0.520565633164182,4632.87698293135
"95954","PG&E_2019/06/07",3160.28080886497,2019-06-08 06:18:00,2019-06-09 17:45:00,35.45,8030.36730657854,0.393541252624403,1243.70086816558
"95954","PG&E_2019/09/23",3745.95293152179,2019-09-23 17:06:00,2019-09-26 11:01:00,65.9166666666667,8030.36730657854,0.46647342375648,1747.38748919759
"95954","PG&E_2019/10/05",3750.14177687931,2019-10-05 22:03:00,2019-10-11 18:43:00,140.666666666667,8030.36730657854,0.466995049380513,1751.29764427768
"95954","PG&E_2019/10/09",3830.15413061039,2019-10-09 00:09:00,2019-10-12 17:41:00,89.5333333333333,8030.36730657854,0.476958772168826,1826.82561135329
"95954","PG&E_2019/10/23",3790.75952382052,2019-10-23 13:54:00,2019-10-25 18:20:00,52.4333333333333,8030.36730657854,0.4720530679481,1789.43966307296
"95954","PG&E_2019/10/26",3764.13932357779,2019-10-26 16:00:00,2019-11-02 14:25:00,166.416666666667,8030.36730657854,0.468738126149495,1764.39561309948
"95954","PG&E_2020/09/07",4002.74198504211,2020-09-07 04:25:00,2020-11-13 12:38:00,1617.21666666667,8030.36730657854,0.498450672581693,1995.16943461522
"95954","PG&E_2020/09/27",4029.25643257795,2020-09-27 04:02:00,2020-10-13 17:27:00,397.416666666667,8030.36730657854,0.501752445280698,2021.68926770897
"95954","PG&E_2020/10/14",4050.94625487064,2020-10-14 10:30:00,2020-10-17 10:57:00,72.45,8030.36730657854,0.504453420399846,2043.51369412544
"95954","PG&E_2020/10/21",4058.19052506639,2020-10-21 14:42:00,2020-10-23 15:56:00,49.2333333333333,8030.36730657854,0.505355529845053,2050.8290230071
"95954","PG&E_2020/10/25",4053.21192957599,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,8030.36730657854,0.504735558765234,2045.80018806845
"95954","PG&E_2021/08/17",3368.60397222937,2021-08-17 12:51:00,2021-08-20 10:30:00,69.65,8030.36730657854,0.419483174757122,1413.07268877023
"95955","PG&E_2019/10/09",37.3791922383261,2019-10-09 00:09:00,2019-10-12 17:41:00,89.5333333333333,1257.17094094097,0.0297327841592875,1.11138745487067
"95955","PG&E_2019/10/26",35.6327642797077,2019-10-26 16:00:00,2019-11-02 14:25:00,166.416666666667,1257.17094094097,0.0283436111345664,1.0099612143937
"95955","PG&E_2019/11/20",0.0115572438437987,2019-11-20 03:38:00,2019-11-21 21:55:00,42.2833333333333,1257.17094094097,9.19305678124279e-06,1.06246398890711e-07
"95955","PG&E_2020/10/25",36.4611644433324,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,1257.17094094097,0.0290025510898637,1.05746678456367
"95955","PG&E_2021/08/17",36.4598803051275,2021-08-17 12:51:00,2021-08-20 10:30:00,69.65,1257.17094094097,0.0290015296391102,1.05739229930757
"95955","PG&E_2021/09/20",36.4496071994886,2021-09-20 06:05:00,2021-09-21 16:46:00,34.6833333333333,1257.17094094097,0.0289933580330825,1.05679651169999
"95955","PG&E_2021/10/11",36.4598803051275,2021-10-11 01:34:00,2021-10-14 15:22:00,85.8,1257.17094094097,0.0290015296391102,1.05739229930757
"95956","PG&E_2019/10/09",284.467722149637,2019-10-09 00:09:00,2019-10-12 17:41:00,89.5333333333333,361.742428157501,0.786381966855657,223.70028685098
"95956","PG&E_2019/10/26",285.376564712416,2019-10-26 16:00:00,2019-11-02 14:25:00,166.416666666667,361.742428157501,0.788894369305676,225.131965033421
"95956","PG&E_2020/09/07",640.725668513837,2020-09-07 04:25:00,2020-11-13 12:38:00,1617.21666666667,361.742428157501,1,640.725668513837
"95956","PG&E_2020/09/27",285.376564712416,2020-09-27 04:02:00,2020-10-13 17:27:00,397.416666666667,361.742428157501,0.788894369305676,225.131965033421
"95956","PG&E_2020/10/21",281.741194461302,2020-10-21 14:42:00,2020-10-23 15:56:00,49.2333333333333,361.742428157501,0.778844759505603,219.432652843034
"95956","PG&E_2020/10/25",352.044539250777,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,361.742428157501,0.973191176506115,342.606639336017
"95956","PG&E_2021/08/17",287.194249837972,2021-08-17 12:51:00,2021-08-20 10:30:00,69.65,361.742428157501,0.793919174205712,228.009021667992
"95956","PG&E_2021/10/11",285.376564712416,2021-10-11 01:34:00,2021-10-14 15:22:00,85.8,361.742428157501,0.788894369305676,225.131965033421
"95959","PG&E_2019/09/23",6364.41291906872,2019-09-23 17:06:00,2019-09-26 11:01:00,65.9166666666667,14758.8063959554,0.431228159535507,2744.51406961401
"95959","PG&E_2019/10/09",11579.9935456257,2019-10-09 00:09:00,2019-10-12 17:41:00,89.5333333333333,14758.8063959554,0.784615858149554,9085.8465731674
"95959","PG&E_2019/10/23",11538.5057820979,2019-10-23 13:54:00,2019-10-25 18:20:00,52.4333333333333,14758.8063959554,0.781804806739651,9020.85928303736
"95959","PG&E_2019/10/26",10717.5315276724,2019-10-26 16:00:00,2019-11-02 14:25:00,166.416666666667,14758.8063959554,0.726178746447242,7782.84360977396
"95959","PG&E_2020/09/07",9962.50972336197,2020-09-07 04:25:00,2020-11-13 12:38:00,1617.21666666667,14758.8063959554,0.675021370704622,6724.90696912193
"95959","PG&E_2020/09/27",1986.52909454387,2020-09-27 04:02:00,2020-10-13 17:27:00,397.416666666667,14758.8063959554,0.134599576771213,267.385975369306
"95959","PG&E_2020/10/14",12.9225477177602,2020-10-14 10:30:00,2020-10-17 10:57:00,72.45,14758.8063959554,0.000875582169117791,0.0113147523612446
"95959","PG&E_2020/10/25",11582.5185869651,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,14758.8063959554,0.784786945246412,9089.8093801241
"95960","PG&E_2019/10/09",415.168784599467,2019-10-09 00:09:00,2019-10-12 17:41:00,89.5333333333333,628.820298076591,0.66023438789964,274.108708375066
"95960","PG&E_2019/10/23",414.365608209783,2019-10-23 13:54:00,2019-10-25 18:20:00,52.4333333333333,628.820298076591,0.658957112989556,273.04916490808
"95960","PG&E_2019/10/26",410.412302496522,2019-10-26 16:00:00,2019-11-02 14:25:00,166.416666666667,628.820298076591,0.652670252140197,267.863900951844
"95960","PG&E_2020/09/07",413.081125227722,2020-09-07 04:25:00,2020-11-13 12:38:00,1617.21666666667,628.820298076591,0.656914426094763,271.358950309548
"95960","PG&E_2020/09/27",211.268376856762,2020-09-27 04:02:00,2020-10-13 17:27:00,397.416666666667,628.820298076591,0.33597575889802,70.9810532456036
"95960","PG&E_2020/10/14",4.05016627316924,2020-10-14 10:30:00,2020-10-17 10:57:00,72.45,628.820298076591,0.00644089620764107,0.0260867005891715
"95960","PG&E_2020/10/25",414.708015582398,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,628.820298076591,0.659501636398966,273.500614904359
"95962","PG&E_2019/06/07",393.506021311889,2019-06-08 06:18:00,2019-06-09 17:45:00,35.45,1075.50619390513,0.365879828067824,143.975915421247
"95962","PG&E_2019/09/23",731.10053522,2019-09-23 17:06:00,2019-09-26 11:01:00,65.9166666666667,1075.50619390513,0.679773430746499,496.982719047101
"95962","PG&E_2019/10/09",722.380557875555,2019-10-09 00:09:00,2019-10-12 17:41:00,89.5333333333333,1075.50619390513,0.671665641694366,485.198200953019
"95962","PG&E_2019/10/23",722.80567872552,2019-10-23 13:54:00,2019-10-25 18:20:00,52.4333333333333,1075.50619390513,0.672060916823765,485.769447129697
"95962","PG&E_2019/10/26",713.726158167464,2019-10-26 16:00:00,2019-11-02 14:25:00,166.416666666667,1075.50619390513,0.663618826383459,473.642115442268
"95962","PG&E_2020/09/07",382.163066050171,2020-09-07 04:25:00,2020-11-13 12:38:00,1617.21666666667,1075.50619390513,0.355333207949782,135.795228219532
"95962","PG&E_2020/09/27",255.198010579397,2020-09-27 04:02:00,2020-10-13 17:27:00,397.416666666667,1075.50619390513,0.237281767437136,60.5538349967201
"95962","PG&E_2020/10/14",275.986214523371,2020-10-14 10:30:00,2020-10-17 10:57:00,72.45,1075.50619390513,0.256610530080978,70.8209688038847
"95962","PG&E_2020/10/25",700.185336261733,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,1075.50619390513,0.651028641424538,455.840708211859
"95963","PG&E_2019/10/09",594.885687527596,2019-10-09 00:09:00,2019-10-12 17:41:00,89.5333333333333,14061.894771066,0.0423048029595302,25.1665217942996
"95963","PG&E_2019/10/26",50.2497057698527,2019-10-26 16:00:00,2019-11-02 14:25:00,166.416666666667,14061.894771066,0.00357346620693303,0.179565625476896
"95963","PG&E_2019/11/20",70.4769793421866,2019-11-20 03:38:00,2019-11-21 21:55:00,42.2833333333333,14061.894771066,0.00501191201396281,0.353224419472914
"95963","PG&E_2020/10/21",12.2756618570497,2020-10-21 14:42:00,2020-10-23 15:56:00,49.2333333333333,14061.894771066,0.000872973525751902,0.0107163278122869
"95963","PG&E_2020/10/25",70.330840510555,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,14061.894771066,0.00500151947198957,0.351761068294934
"95963","PG&E_2021/08/17",70.3225299842915,2021-08-17 12:51:00,2021-08-20 10:30:00,69.65,14061.894771066,0.00500092847579746,0.351677942688564
"95963","PG&E_2021/09/20",4.78584920325117,2021-09-20 06:05:00,2021-09-21 16:46:00,34.6833333333333,14061.894771066,0.00034034170225044,0.00162882406454841
"95963","PG&E_2021/10/11",70.2494605684757,2021-10-11 01:34:00,2021-10-14 15:22:00,85.8,14061.894771066,0.00499573220481084,0.350947492532524
"95965","PG&E_2019/06/07",5347.54277252202,2019-06-08 06:18:00,2019-06-09 17:45:00,35.45,19003.114569719,0.281403490617438,1504.81720241375
"95965","PG&E_2019/09/23",5639.82478951855,2019-09-23 17:06:00,2019-09-26 11:01:00,65.9166666666667,19003.114569719,0.296784233385903,1673.81107658807
"95965","PG&E_2019/10/05",1259.01477153181,2019-10-05 22:03:00,2019-10-11 18:43:00,140.666666666667,19003.114569719,0.0662530748269034,83.4135998664739
"95965","PG&E_2019/10/09",4973.25371215154,2019-10-09 00:09:00,2019-10-12 17:41:00,89.5333333333333,19003.114569719,0.261707295080791,1301.53677675769
"95965","PG&E_2019/10/23",1363.70614686944,2019-10-23 13:54:00,2019-10-25 18:20:00,52.4333333333333,19003.114569719,0.0717622441240486,97.8626134251107
"95965","PG&E_2019/10/26",1486.92820207583,2019-10-26 16:00:00,2019-11-02 14:25:00,166.416666666667,19003.114569719,0.0782465525122503,116.347005645672
"95965","PG&E_2020/09/07",1396.38948807053,2020-09-07 04:25:00,2020-11-13 12:38:00,1617.21666666667,19003.114569719,0.0734821380436048,102.609685125038
"95965","PG&E_2020/09/27",818.585601342764,2020-09-27 04:02:00,2020-10-13 17:27:00,397.416666666667,19003.114569719,0.0430763914167606,35.2617137715653
"95965","PG&E_2020/10/14",974.119520954206,2020-10-14 10:30:00,2020-10-17 10:57:00,72.45,19003.114569719,0.0512610455186352,49.9343851042246
"95965","PG&E_2020/10/21",975.243145820797,2020-10-21 14:42:00,2020-10-23 15:56:00,49.2333333333333,19003.114569719,0.0513201739768923,50.0496479132951
"95965","PG&E_2020/10/25",829.783069395112,2020-10-25 10:00:00,2020-10-28 22:25:00,84.4166666666667,19003.114569719,0.043665635248937,36.2330048439504
"95965","PG&E_2021/08/17",688.423815370272,2021-08-17 12:51:00,2021-08-20 10:30:00,69.65,19003.114569719,0.0362268939043949,24.9394565206776
